PID,Bucket
114765,Low
388222,Med
35462,Low
83804,Low
387251,Low
128822,Med
94296,Low
68606,Low
146230,Low
40832,Low
394259,Med
365657,Low
163290,Low
56617,Low
87211,Low
270133,Med
68755,Low
221217,Low
146352,Low
190139,Low
330125,Low
413103,Low
300048,Low
194793,Low
341021,Low
403235,Low
215237,Low
34077,Low
372353,Med
93688,Low
25854,Low
204558,Med
296977,Low
158031,Low
78483,Med
249751,Low
373138,Med
373399,Low
276542,Low
220501,Low
59704,Low
82845,Low
34925,Low
197311,Med
434787,Low
22320,Low
106269,Low
34162,Low
92951,Low
157320,Med
70370,Low
404437,Low
319451,Low
116611,Low
24317,Low
62600,Low
71419,Low
352814,Low
67285,Low
206995,Low
59634,Low
432940,Low
82895,Low
182546,Med
432858,Low
17080,Med
302775,Low
89036,Low
422423,Med
152248,Low
412469,Low
153174,Low
202507,Low
117495,Low
335111,Low
250393,Low
128295,Low
149857,Low
381750,Low
70173,Low
274339,Med
231041,Low
247619,Low
77807,Low
186189,Low
42536,Low
283325,Med
334768,Low
70071,Med
270476,Low
158308,Low
312362,Low
259481,Low
205032,Low
243642,Med
39491,Low
143561,Med
77892,Med
159641,Low
417213,Med
297487,Med
54237,Low
344681,Low
97886,Low
451125,Low
76593,Med
393143,Low
438995,Low
400907,Low
49713,Low
422028,Low
400412,Low
155374,Low
102072,Med
98502,Low
49791,Low
173740,Low
306166,Med
112692,Low
269900,Med
48616,Med
140965,Med
37730,Low
245336,Low
377649,Low
64908,Low
36469,Low
109755,Low
203196,Low
260093,Med
375337,Med
98400,Med
109374,Low
245792,Low
376192,Low
432523,Low
397574,Low
139702,Low
436566,Low
233108,Low
161639,Low
75802,Med
416193,Low
302821,Med
259370,Low
71212,Low
389775,Low
413811,Med
39401,Low
27289,Low
233358,Low
271926,Low
320129,Med
138209,Low
52288,Low
232838,Low
334959,Low
255241,Med
311104,Low
199816,Low
253265,Low
364588,Low
234644,Low
205411,Low
147357,Low
284114,Med
68081,Low
29968,Low
391473,Low
299412,Low
194069,Low
46065,Low
100896,Low
317028,Low
312604,Low
327041,Low
428325,Low
151788,Low
107891,Low
317664,Low
403341,Low
119321,Low
292239,Med
17508,Low
55775,Low
375151,Low
401467,Low
70958,Low
133998,Low
89116,Low
266320,Med
327247,Low
86937,Low
350697,Med
266800,Low
140662,Low
78302,Low
128579,Low
170990,Med
36208,Low
106096,Med
259631,Low
181506,Low
90112,Med
62550,Low
381273,Low
73475,Low
282575,Med
24256,Low
255487,Low
305985,Low
15589,Med
351998,Low
282791,Low
111195,Low
401686,Low
339915,Low
100219,Med
77302,Med
318865,Low
50550,Low
258691,Med
38935,Low
85060,Low
259037,Low
139913,Med
58834,Low
151100,Low
380099,Low
367661,Med
31276,Low
391820,Low
295423,Low
373232,Low
50932,Low
308470,Low
193663,Low
350395,Med
192822,Low
348240,Low
249705,Low
159479,Low
237532,Med
107177,Low
49793,Med
148554,Low
170332,Low
231987,Low
256626,Low
154571,Low
452132,Low
83223,Low
75615,Low
415202,Med
76072,Low
252584,Low
316244,Low
400646,Low
260839,Low
40446,Low
439532,Med
432233,Low
139884,Low
101576,Low
313588,Low
97342,Low
325845,Low
271247,Med
85029,Low
412268,Low
365722,Med
78076,Low
299885,Med
299448,Low
319773,Low
333701,Med
185346,Low
199506,Med
153228,Low
64219,Low
62897,Low
39224,Med
37245,Low
185411,Low
172642,Low
71225,Low
166260,Low
149723,Med
107577,Low
168097,Low
44816,Low
188538,Low
147528,Low
64077,Med
111708,Low
75099,Low
453992,Low
211323,Low
177483,Low
170939,Low
229108,Low
294221,Med
354679,Med
323917,Med
65016,Low
144276,Low
251044,Low
298847,Low
247036,Low
277968,Low
438831,Low
254204,Med
207874,Med
24804,Low
43754,Low
431791,Med
318759,Low
39633,Low
313977,Med
132669,Low
78189,Low
25225,Low
377242,Low
43224,Med
395400,Low
164658,Low
201309,Med
68598,Low
366732,Low
281333,Low
21864,Low
33295,Low
249379,Low
200925,Low
359859,Low
27408,Low
330950,Low
265722,Low
430946,Low
250412,Low
421598,Low
214654,Low
147834,Med
38121,Low
398111,Low
343849,Low
288743,Low
222793,Low
76492,Med
21506,Low
23926,Low
172741,Low
430278,Low
60497,Low
211394,Low
184160,Med
129199,Med
271632,Low
298879,Low
75114,Low
92612,Low
276628,Low
73961,Low
61990,Low
344729,Low
94434,Low
96965,Low
260649,Low
273294,Low
437974,Low
183918,Low
302362,Low
325455,Low
201081,Low
313715,Low
368835,Low
221157,Low
41567,Low
111165,Low
285599,Med
267784,Low
53242,Med
73694,Med
27178,Low
69812,Low
67056,Med
193827,Low
101586,Low
59146,Low
285136,Med
143613,Low
188837,Low
129285,Low
235595,Low
172224,Low
321838,Low
51427,Low
46867,Low
88059,Low
92257,Med
441982,Med
270746,Low
215180,Low
46987,Low
106597,Low
310938,Low
300639,Med
168348,Low
370352,Low
368280,Low
140099,Low
160151,Med
96201,Low
208117,Low
37376,Low
302426,Low
270301,Med
67575,Low
194121,Low
26309,Low
73489,Med
205462,Low
312988,Low
204576,Low
82816,Med
207796,Low
35813,Low
244104,Low
24426,Low
407915,Low
444637,Low
397982,Low
26983,Low
352899,Low
352494,Low
233455,Low
37902,Low
414753,Low
40689,Low
203063,Med
339821,Med
346703,Low
296967,Med
151195,Low
97088,Med
168190,Low
306302,Low
46823,Low
184243,Low
49771,Low
28651,Low
72290,Low
434513,Low
148242,Low
158640,Low
352735,Low
390031,Low
97591,Low
285956,Low
450423,Med
33964,Low
174448,Low
20356,Low
130790,Low
413879,Low
369827,Low
170830,Low
141480,Low
219069,Low
84721,Low
122043,Med
328738,Low
81441,Low
32343,Low
347074,Low
53965,Low
45315,Low
326300,Low
70942,Low
284238,Low
214944,Low
273048,Low
428106,Low
206424,Low
153323,Low
53246,Med
99951,Med
38151,Low
298432,Low
88126,Low
43128,Low
107563,Med
289667,Low
76097,Low
419303,Low
63875,Low
77567,Low
34453,Low
145494,Low
228540,Low
323475,Low
244155,Med
379075,Low
244802,Low
180845,Low
369057,Med
56873,Low
95028,Low
215329,Low
426545,Low
311031,Low
72952,Low
96789,Low
141509,Med
103196,Low
110348,Med
73841,Low
43694,Low
143715,Low
81434,Low
215028,Low
61034,Low
248241,Low
127608,Low
136205,Low
252053,Med
231067,Med
97724,Low
326416,Med
48521,Low
219469,Low
348282,Med
61457,Med
67921,Low
93024,Med
286263,Med
339753,Low
394663,Low
62399,Low
14690,Med
334868,Low
334983,Med
96365,Low
132339,Low
323750,Low
317478,Low
31621,Low
38536,Low
387532,Low
278556,Low
186680,Med
423283,Med
301209,Low
62831,Low
370748,Low
303395,Low
138471,Low
242790,Low
41877,Low
149029,Low
31261,Low
404097,Low
358518,Med
156135,Low
383483,Med
326930,Low
161168,Low
334335,Low
39723,Med
268058,Low
27731,Low
168368,Low
293624,Low
110786,Low
153852,Low
159328,Low
271430,Low
56271,Med
387708,Low
184144,Low
108795,Low
74878,Low
173708,Med
347676,Low
344073,Med
428156,Med
150757,Low
103403,Low
104939,Low
241636,Med
135854,Med
327316,Low
178020,Med
93375,Low
424797,Med
344216,Med
35491,Low
216702,Low
250015,Low
82971,Med
324673,Med
46582,Low
98134,Low
32902,Low
270875,Med
224161,Low
119972,Low
166881,Low
427793,Low
380548,Low
401162,Low
50405,Low
397750,Low
322451,Med
262607,Med
106841,Low
56035,Low
309549,Med
121803,Low
323227,Med
187357,Low
82051,Low
306308,Low
64598,Med
116742,Low
11802,Low
172770,Low
173222,Low
70369,Low
354239,Low
152194,Low
157951,Low
92494,Low
179753,Low
39832,Low
56704,Low
117572,Med
60610,Low
43066,Low
320376,Med
439226,Low
255178,Low
39615,Low
281443,Low
433886,Low
407981,Low
398755,Low
192865,Low
427643,Low
241787,Med
161629,Low
306298,Low
241808,Low
250913,Low
85644,Low
146011,Low
444704,Low
174775,Low
417009,Med
308721,Med
378637,Low
62410,Low
49524,Med
305877,Low
130196,Low
151498,Low
373360,Low
107675,Low
233150,Med
35002,Low
114759,Low
99623,Low
123276,Low
38634,Low
117105,Low
283388,Low
40804,Med
69976,Low
68261,Med
200735,Med
425713,Low
272048,Low
50897,Med
20503,Med
42888,Low
231904,Low
58059,Low
90309,Low
118545,Low
418623,Med
296097,Low
67968,Low
251521,Med
311896,Low
93861,Low
27177,Low
198192,Med
338065,Med
234448,Low
273618,Low
385187,Low
344999,Med
122455,Low
292372,Low
67134,Low
13061,Low
124581,Low
68956,Low
177451,Med
243509,Med
274517,Low
220184,Med
282806,Low
223076,Low
340741,Low
377491,Low
226179,Low
383535,Low
63259,Low
27946,Low
343918,Low
266267,Low
259017,Low
357022,Med
58724,Low
71933,Low
105857,Low
190403,Low
365501,Low
258591,Low
115486,Low
342217,Low
87618,Low
35121,Low
399865,Med
118127,Low
96038,Low
234876,Low
346187,Low
114780,Low
103533,Low
30850,Low
117789,Med
147257,Low
317551,Low
204704,Low
427053,Low
119604,Med
180062,Low
423866,Med
38978,Low
125008,Low
52205,Low
130131,Low
317493,Low
417411,Med
387305,Low
172526,Low
277994,Low
302076,Low
37205,Low
351986,Low
131746,Low
156003,Med
111637,Med
358464,Med
230809,Med
339177,Med
234024,Med
412300,Low
407838,Med
283468,Low
172086,Low
439458,Low
318383,Med
62818,Low
41840,Low
102892,Low
211361,Low
272601,Low
146226,Med
30175,Low
168003,Low
162430,Low
147597,Low
85578,Low
199972,Low
47872,Low
232014,Med
352551,Med
202837,Med
48524,Low
413887,Low
106050,Low
97511,Low
340692,Low
87330,Med
46925,Low
214717,Low
304165,Low
430527,Low
67095,Low
77343,Med
270726,Med
186918,Low
323045,Low
130483,Low
143850,Low
243729,Med
173368,Low
120510,Med
155213,Low
282367,Low
179655,Low
332995,Med
236361,Low
65918,Low
349437,Low
48577,Low
49696,Low
396870,Med
112997,Low
44263,Med
90208,Med
402958,Low
82049,Low
116730,Low
152930,Low
410081,Low
305598,Low
86167,Low
122739,Low
182480,Med
184008,Low
136139,Low
318876,Low
186922,Low
133501,Low
348299,Low
226158,Low
220850,Low
28945,Low
211275,Low
364327,Low
54786,Med
205758,Med
191391,Low
235145,Low
104251,Low
94764,Low
440303,Low
127596,Med
353378,Low
121448,Med
451274,Med
106144,Low
121484,Low
137512,Low
286721,Low
429435,Med
263583,Low
380869,Low
140633,Low
417186,Med
71337,Med
73452,Low
39264,Med
76817,Low
27773,Low
90254,Low
21099,Low
24257,Low
25731,Med
20710,Low
108977,Low
435044,Low
66302,Low
66525,Low
103348,Low
408012,Low
428760,Med
60581,Low
401600,Med
33803,Low
192486,Low
319550,Med
57959,Low
314825,Low
26774,Low
118829,Low
54995,Med
233595,Low
404320,Med
35478,Low
114450,Low
420050,Low
253500,Low
89031,Low
81816,Low
313647,Med
399556,Med
413269,Med
187016,Low
212173,Low
159078,Med
252209,Med
73323,Low
266380,Low
354455,Med
103843,Low
46112,Med
41773,Low
97908,Low
322714,Med
199731,Low
104648,Med
404239,Low
53947,Low
394127,Low
67338,Low
109488,Low
127785,Low
61329,Low
49499,Low
142793,Low
52560,Low
102223,Low
73202,Med
161706,Low
270791,Low
100642,Med
297537,Med
222586,Med
37474,Low
347909,Low
96427,Med
320181,Low
318090,Low
185545,Med
75379,Low
231090,Med
174640,Low
309667,Low
407167,Low
286575,Low
329663,Low
180884,Med
228544,Low
36575,Low
431211,Low
418127,Med
57059,Low
311916,Med
303343,Low
281905,Med
321075,Low
81537,Low
351152,Low
425964,Low
418884,Low
195598,Low
36993,Med
94897,Low
37015,Med
355698,Low
277605,Med
313789,Low
16656,Low
305332,Med
94497,Low
313683,Low
185627,Low
52591,Med
339924,Low
109055,Low
350416,Low
151021,Low
76446,Low
385912,Low
211322,Low
196389,Low
415016,Med
129675,Low
89803,Low
107357,Low
38928,Med
117229,Med
42548,Low
77620,Med
221945,Low
388118,Low
193132,Low
282488,Low
144245,Low
38548,Low
125589,Low
115148,Low
374788,Med
238629,Low
130441,Low
67379,Low
72734,Low
20801,Low
292692,Med
423925,Low
76477,Low
129602,Med
289611,Low
417643,Low
318106,Low
18703,Low
48410,Low
66092,Low
450930,Low
371315,Med
127619,Med
83443,Med
151192,Low
74394,Low
196783,Low
391257,Low
103901,Low
375574,Low
182998,Med
243526,Low
176756,Low
387543,Med
61903,Med
198941,Med
376238,Low
274852,Low
255300,Low
156339,Low
19797,Med
118785,Low
371583,Med
256373,Low
442985,Low
220635,Low
45779,Low
20085,Med
270480,Med
99628,Low
204122,Low
73145,Low
301849,Low
105985,Low
115758,Med
223241,Med
107148,Low
188604,Med
195391,Low
404058,Med
105218,Low
187668,Low
22493,Low
344555,Med
378027,Low
60835,Low
127955,Low
443944,Med
165826,Low
399809,Low
317477,Low
371257,Low
386269,Low
152421,Low
151678,Low
433600,Med
112148,Low
46046,Low
137070,Low
105383,Low
166557,Low
21027,Med
423516,Low
250113,Low
378814,Low
247258,Low
291543,Low
94877,Low
32867,Low
37415,Low
134501,Low
34674,Low
194094,Med
35238,Low
316392,Med
445396,Low
429978,Low
413872,Low
48129,Med
205706,Low
143579,Low
452288,Low
96555,Low
208628,Low
366478,Low
223062,Low
181291,Low
166197,Low
237488,Low
391539,Low
238606,Low
443585,Low
115226,Med
140269,Low
49827,Med
379158,Med
411641,Low
54768,Med
55067,Med
409741,Low
173475,Low
90325,Med
398695,Low
198285,Med
321955,Low
454262,Low
166576,Low
349408,Med
336751,Low
128186,Low
56028,Med
217374,Low
342944,Low
413966,Low
312917,Low
91634,Low
64208,Med
217473,Low
170907,Low
376849,Low
287239,Med
295373,Low
74816,Low
270079,Low
166067,Low
298671,Low
302824,Low
52054,Low
443271,Med
400801,Med
420749,Low
44222,Low
254149,Med
27211,Low
207649,Low
70201,Low
37904,Low
401545,Med
383210,Med
45223,Low
130874,Low
169308,Med
184949,Low
232945,Low
348346,Med
101670,Low
21380,Low
127845,Low
181079,Low
180868,Low
381370,Low
166561,Low
188943,Low
131332,Low
15888,Med
89158,Low
113122,Low
166960,Low
260884,Low
67979,Low
369851,Low
223970,Low
330562,Low
381998,Low
54669,Low
218079,Low
119139,Low
153802,Low
195356,Low
129570,Low
42872,Low
108855,Med
165336,Low
131688,Low
397491,Low
56401,Low
453371,Low
316457,Med
396603,Med
111142,Low
162333,Med
416160,Low
162031,Low
234175,Med
143983,Med
180354,Med
183509,Low
230641,Low
304647,Low
326889,Low
189679,Low
294151,Med
129277,Low
40230,Low
168918,Med
32686,Low
210156,Low
33298,Low
427585,Med
61233,Low
241256,Low
183360,Med
56698,Low
366384,Low
314939,Low
370008,Low
367791,Low
323569,Low
112184,Low
26002,Low
47389,Low
241218,Low
102769,Med
145540,Low
368270,Low
397271,Low
412265,Low
138464,Low
250617,Low
56791,Low
40704,Low
42113,Low
154203,Low
83375,Low
58813,Low
154600,Low
47424,Low
156229,Low
232859,Med
291403,Med
117484,Med
364599,Low
162469,Med
302867,Med
278560,Low
287922,Low
53702,Low
57113,Low
268063,Low
79101,Low
222752,Med
30569,Med
97970,Low
39205,Med
73779,Low
22756,Low
58732,Low
61048,Low
428247,Low
255245,Med
60287,Low
21069,Low
61623,Low
63868,Low
139921,Low
176437,Low
141379,Low
173058,Low
85222,Low
371205,Low
277395,Med
330369,Low
372984,Low
174719,Med
17642,Low
152287,Low
235225,Low
73933,Low
372703,Low
215685,Low
280556,Low
23167,Low
381214,Low
186582,Low
33705,Low
438247,Med
202272,Low
50589,Low
56604,Low
258611,Low
335253,Low
49470,Low
105478,Low
195926,Med
23716,Low
285149,Med
82600,Low
311243,Low
377034,Med
395626,Low
207682,Low
101532,Low
254997,Low
57058,Low
395090,Low
62809,Low
445934,Med
302060,Med
347528,Low
138203,Low
54553,Low
343450,Low
210120,Low
38596,Med
144017,Med
37068,Low
121761,Low
369600,Med
266216,Low
286877,Med
181888,Low
69714,Low
373252,Low
210277,Low
367939,Low
405857,Med
348675,Low
306260,Low
62213,Low
44688,Low
35048,Low
405933,Med
57549,Low
121044,Low
123501,Low
253607,Low
405001,Med
72527,Low
114516,Low
419132,Low
340054,Low
177515,Med
59502,Low
291848,Med
408723,Low
270859,Med
222063,Low
54766,Low
301096,Low
416219,Med
57812,Med
66181,Med
408577,Low
387538,Med
64153,Low
273599,Med
193415,Low
367109,Med
42704,Low
360804,Low
365155,Low
221734,Low
288957,Low
48363,Med
166551,Low
65312,Low
263780,Low
453727,Low
157330,Med
116629,Low
283603,Low
295309,Low
84725,Low
112156,Low
355541,Low
346098,Low
354021,Low
440756,Low
176483,Low
159091,Low
273947,Low
398467,Med
67079,Low
445924,Low
215868,Low
144212,Med
96945,Low
159630,Low
74607,Low
165675,Low
307174,Low
109711,Low
310175,Low
200259,Low
73602,Low
73613,Low
61561,Low
141297,Med
338614,Med
364593,Low
172429,Low
48050,Low
181440,Low
208339,Med
93043,Low
311922,Low
62180,Low
68723,Low
210871,Low
260646,Low
449724,Low
400176,Med
186108,Med
128052,Low
56521,Low
438111,Med
307162,Low
287298,Med
115254,Low
160136,Low
233119,Low
39558,Low
123409,Low
48904,Low
186739,Low
303501,Med
305771,Low
117801,Low
280029,Med
336597,Low
107258,Med
361377,Med
387481,Med
90684,Med
17897,Low
118287,Low
60324,Low
405775,Low
255683,Low
280593,Med
57146,Low
209072,Low
57491,Low
289608,Low
46234,Low
252328,Med
109657,Low
59051,Low
104682,Med
388918,Low
93172,Med
339817,Low
375448,Med
100730,Low
37469,Med
255481,Low
337405,Med
49635,Med
233004,Low
151895,Low
137258,Low
72941,Low
96938,Low
101710,Low
308159,Low
293740,Low
255749,Med
157310,Low
227170,Low
244649,Low
111864,Low
247227,Low
113066,Low
183463,Low
276605,Med
338341,Low
184069,Med
183977,Low
52838,Low
325606,Low
223953,Low
107963,Low
172500,Med
243265,Med
435055,Low
121952,Low
313388,Low
173501,Med
84404,Low
158582,Med
344069,Low
43626,Med
370783,Med
43835,Med
159853,Low
27346,Low
167183,Low
34482,Low
417893,Low
312916,Low
98833,Low
110249,Med
58273,Med
76031,Low
351502,Low
233849,Low
161782,Med
168398,Low
422597,Med
26592,Low
302238,Med
233739,Med
300564,Med
292103,Med
121465,Med
289394,Med
306560,Med
172165,Low
440343,Med
209920,Med
224556,Low
56001,Low
428547,Low
249367,Low
256608,Med
153486,Low
448474,Low
123368,Med
142835,Low
131292,Low
67751,Low
429648,Low
428127,Low
98679,Low
404671,Med
25024,Low
129010,Low
382517,Med
74555,Low
449887,Low
16827,Low
71927,Med
203443,Low
43032,Low
422156,Low
26867,Low
430783,Med
435249,Med
291137,Med
45167,Low
238540,Med
281234,Low
302041,Low
297368,Med
208574,Med
45284,Low
112002,Low
132930,Med
152880,Low
355615,Low
245159,Low
387535,Med
413553,Med
400840,Low
397826,Low
277038,Low
35572,Low
187714,Med
98896,Med
304541,Med
34158,Low
74549,Low
28265,Low
49452,Low
230593,Low
254357,Low
171860,Low
385026,Low
162545,Low
381135,Low
151734,Med
65164,Low
30377,Low
273779,Low
87463,Med
185761,Low
108950,Low
180701,Low
105445,Low
40823,Low
293898,Low
311779,Med
63031,Low
87096,Low
84079,Med
288797,Med
400098,Med
238410,Med
204996,Low
242119,Low
77457,Low
139902,Low
95646,Low
168846,Low
77916,Med
125894,Low
230423,Low
63677,Low
71178,Low
42627,Med
368481,Low
162149,Low
405375,Low
132945,Low
182115,Low
89828,Low
54539,Low
232597,Low
72257,Low
315406,Med
352944,Low
323322,Med
152387,Low
69659,Med
129112,Low
77448,Low
109822,Low
25176,Low
54746,Low
77328,Low
191859,Low
387276,Med
103211,Med
378585,Med
29748,Low
274960,Low
181541,Low
110913,Low
87505,Med
249813,Low
127551,Low
323857,Low
33233,Med
17788,Low
169593,Low
27661,Low
128992,Low
45293,Med
268528,Low
47083,Low
318395,Low
251623,Low
310581,Low
367717,Low
130487,Low
67781,Low
69182,Low
46983,Med
106228,Low
260664,Low
153357,Med
83233,Low
303710,Med
289529,Low
360287,Med
343864,Med
116248,Low
264790,Med
67611,Med
345253,Low
272371,Med
165277,Low
341878,Low
273175,Med
197620,Low
226902,Low
98482,Low
130701,Low
67040,Low
305120,Low
218082,Low
305779,Low
388457,Low
317178,Med
372639,Low
148562,Med
43721,Low
63278,Low
419531,Med
309060,Low
231584,Med
146711,Low
38277,Low
48271,Low
254565,Med
332424,Med
187967,Med
178060,Low
76555,Low
166021,Low
34990,Low
39252,Low
207839,Med
108290,Low
416970,Low
399317,Low
38992,Low
179867,Low
218987,Low
23813,Low
88544,Low
115175,Low
67849,Low
111745,Med
256842,Low
104640,Low
40025,Low
194662,Low
223347,Low
384192,Low
447648,Low
76470,Low
71035,Low
339909,Low
410127,Low
94641,Low
204925,Med
366288,Low
156425,Low
33204,Low
274055,Low
41747,Low
46503,Low
110257,Med
172229,Med
123977,Low
237420,Low
83944,Low
29350,Low
411828,Low
101618,Low
93124,Low
367063,Low
222073,Low
290728,Low
114645,Med
77291,Low
120477,Low
96383,Low
280771,Med
199701,Med
84105,Low
88869,Med
260233,Low
339988,Low
68985,Low
345799,Low
245860,Med
166370,Low
65106,Med
89933,Low
320846,Med
406974,Low
189789,Low
46130,Low
411996,Low
130043,Low
169683,Med
256874,Low
20427,Med
31603,Low
56161,Low
271417,Med
77622,Low
282196,Low
45080,Low
320946,Low
16887,Low
66725,Low
255715,Low
165419,Low
110158,Low
131157,Med
260641,Low
54463,Low
170088,Low
69446,Low
440300,Low
49541,Med
110724,Low
112258,Low
408543,Med
221695,Med
128972,Med
368906,Low
130098,Low
445181,Low
130020,Low
88548,Low
166035,Low
42841,Low
400493,Med
84493,Low
362726,Med
41918,Low
136455,Low
50522,Low
294110,Med
282994,Low
124901,Med
195531,Low
36767,Low
25866,Low
308561,Med
400583,Low
91451,Low
244400,Low
165165,Low
378754,Low
144743,Low
391454,Low
205881,Low
398826,Low
419070,Low
281641,Med
228655,Med
48586,Low
119215,Med
429960,Low
138338,Low
69261,Low
303386,Low
370470,Low
89280,Low
194146,Low
397053,Med
110691,Med
65176,Low
106566,Low
397892,Med
137162,Med
204729,Low
224994,Low
62321,Low
113086,Med
42581,Low
40737,Low
34120,Low
149948,Low
59952,Low
249838,Low
403054,Low
428575,Low
222902,Low
341625,Low
39278,Low
38144,Low
78237,Low
268599,Low
364027,Low
343992,Low
200740,Low
374847,Low
321796,Low
31663,Low
176539,Low
77453,Low
171663,Med
